Product name,Price_per_unit,Rating,Rating_count,1 star count,2 star count,3 star count,4 star count,5 star count,Similar_product_1,Similar_product_price_1,Similar_product_2,Similar_product_price_2,Similar_product_3,Similar_product_price_3,Similar_product_4,Similar_product_price_4,Similar_product_5,Similar_product_price_5,Pros,Cons,product recommendation,recommendation_count,recommendation_percent
Sugarlands Butter Pecan Sipping Cream 750ml,11.99,4.9,109,0,0,2,6,101,Tower Vodka 1.75L,19.99,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,Ensign Red Salted Caramel 750ml,16.99,Ensign Red Peach 750ml,15.99,Caruva Horchata Cream Liqueur 750ml,16.99,"{'satisfaction': '41 reviews', 'packaging': '5 reviews'}",,84 out of 87 (97%) of reviewers would recommend this product to a friend.,84,97%
Sugarlands Banana Pudding Sipping Cream 750ml,18.99,4.9,64,0,1,1,3,59,Caruva Horchata Cream Liqueur 750ml,16.99,Ensign Red Salted Caramel 750ml,16.99,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,Appalachian Moonshine Paw Paw 750ml,19.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,{'satisfaction': '21 reviews'},,54 out of 54 (100%) of reviewers would recommend this product to a friend.,54,100
Crown Royal Washington Apple 4pk-12oz cans,18.99,4.4,24,1,3,0,2,18,Largo Bay Pineapple Coconut Colada Sparkling Cocktail 4pk-12oz Cans,,Largo Bay Lime Mojito 4pk-12oz Cans,,Five Drinks Moscow Mule 4pk-200ml,,Ed Edmundo Cabernet Sauvignon 750ml,,La Vostra Prosecco 750ml,10.99,{'convenient': '2 reviews'},,6 out of 9 (67%) of reviewers would recommend this product to a friend.,6,67%
Ole Smoky Tenn Moonshine Butter Pecan 750ml,18.99,4.6,11,0,0,1,2,8,Appalachian Moonshine Paw Paw 750ml,19.99,,,,,,,Blue Moon Belgian White Belgian-Style Wheat Ale 12pk-12oz Btls,14.49,,,,,
Crown Royal Peach Tea 4pk-12oz cans,20.99,3.5,29,7,3,2,2,15,Schofferhofer Passion Fruit Hefeweizen 6pk-11oz Btls,,Ed Edmundo Cabernet Sauvignon 750ml,,La Vostra Prosecco 750ml,10.99,Eccentric Cabernet Sauvignon 750ml,,Le Colline Pinot Noir 750ml,,{'price': '3 reviews'},,5 out of 14 (36%) of reviewers would recommend this product to a friend.,5,36%
Ole Smoky Tennessee Moonshine Apple Pie 750ml,20.99,4.3,17,2,0,1,2,12,TRULY Punch Variety Pack 12pk-12oz Cans,15.99,TRULY Tea Hard Seltzer Variety 12pk-12oz Cans,15.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Ensign Red Apple 750ml,14.99,{'satisfaction': '6 reviews'},,11 out of 13 (85%) of reviewers would recommend this product to a friend.,11,85%
Ole Smoky Tenn Moonshine W/Peaches 750ml,20.99,4.7,13,0,0,1,2,10,Tower Vodka 1.75L,19.99,Luxardo Maraschino Cherries 14.1oz,21.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,Appalachian Moonshine 750ml,19.99,"{'flavor': '2 reviews', 'taste': '2 reviews'}",,4 out of 4 (100%) of reviewers would recommend this product to a friend.,4,100
Ole Smoky Tennessee Moonshine Cherries 750ml,18.99,4.3,26,3,0,2,3,18,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Tower Vodka 1.75L,19.99,Luxardo Maraschino Cherries 14.1oz,21.99,Appalachian Moonshine 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,{'enjoyment': '3 reviews'},,11 out of 13 (85%) of reviewers would recommend this product to a friend.,11,85%
Ole Smoky Tenn Moonshone Pickles 750ml,18.99,4.9,12,0,0,0,1,11,Tower Vodka 1.75L,19.99,Luxardo Maraschino Cherries 14.1oz,21.99,Borrasca Premium Cuvee 750ml,24.99,Appalachian Moonshine Paw Paw 750ml,19.99,Appalachian Moonshine 750ml,19.99,,,,,
Sugarlands Apple Pie Moonshine 750ml,36.99,4,48,7,3,3,5,30,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,The Original Backpacker Dark Chocolate Cherry Moonshine 750ml,19.99,Tower Vodka 1.75L,19.99,Appalachian Moonshine Apple Pie 750ml,19.99,"{'satisfaction': '5 reviews', 'enjoyment': '3 reviews'}",,30 out of 40 (75%) of reviewers would recommend this product to a friend.,30,75%
Ole Smoky Tenn Moonshine Mountain Java 750ml,22.49,5,6,0,0,0,0,6,Tower Vodka 1.75L,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,Appalachian Moonshine 750ml,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,,,,,
Ole Smoky Tennessee Moonshine Blue Flame 750ml,29.99,3.5,21,5,3,0,3,10,Appalachian Moonshine 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,Appalachian Moonshine Apple Pie 750ml,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,{'enjoyment': '2 reviews'},,10 out of 18 (56%) of reviewers would recommend this product to a friend.,10,56%
Ole Smoky Tenn Moonshine Hunch Punch Lightnin' 750ml,20.49,4.1,10,1,1,0,2,6,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,Appalachian Moonshine 750ml,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,{'flavor': '3 reviews'},,4 out of 5 (80%) of reviewers would recommend this product to a friend.,4,80%
Everclear Grain Alcohol 120 1.75l,20.99,4.3,23,3,1,1,0,18,Legado Blanco Tequila 1.75L,22.99,Mephisto Absinthe 750ml,29.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,,,,,
Sugarlands Dark Chocolate Sipping Cream 750ml,20.99,4.9,40,1,0,0,2,37,Appalachian Moonshine Paw Paw 750ml,19.99,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,{'satisfaction': '10 reviews'},,31 out of 32 (97%) of reviewers would recommend this product to a friend.,31,97%
Tim Smith'S Climax Moonshine Original Recipe 750ml,18.99,4.3,35,4,1,0,6,24,Redemption High Rye Bourbon 750ml,27.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,Corona Light 24-12oz Btls,26.99,"{'satisfaction': '6 reviews', 'enjoyment': '2 reviews'}",,20 out of 26 (77%) of reviewers would recommend this product to a friend.,20,77%
Sugarlands Shine Ryder Cup Lemonade 750ml,19.49,3.7,7,2,0,0,1,4,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,Appalachian Moonshine Paw Paw 750ml,19.99,Appalachian Moonshine 750ml,19.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,,,,,
Sugarlands Butterscotch Moonshine 750ml,19.29,4.5,21,1,1,1,2,16,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,The Original Backpacker Dark Chocolate Cherry Moonshine 750ml,19.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Ensign Red Salted Caramel 750ml,16.99,Appalachian Moonshine Paw Paw 750ml,19.99,{'satisfaction': '9 reviews'},,14 out of 18 (78%) of reviewers would recommend this product to a friend.,14,78%
Sugarlands Peach Moonshine 750ml,20.99,4.4,36,2,1,3,3,27,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,King's Creek Black Label Cider 750ml,14.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,Appalachian Moonshine 750ml,19.99,"{'satisfaction': '11 reviews', 'enjoyment': '3 reviews'}",,22 out of 26 (85%) of reviewers would recommend this product to a friend.,22,85%
Ole Smoky Tenn Moonshine Lightning 750ml,20.49,3.1,7,3,0,0,1,3,Tower Vodka 1.75L,19.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Appalachian Moonshine 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,{'smoothness': '2 reviews'},,2 out of 4 (50%) of reviewers would recommend this product to a friend.,2,50%
Midnight Moon Moonshine Apple Pie 750ml,16.99,4.4,13,1,1,0,1,10,The Original Backpacker Apple Pie Moonshine 750ml,19.99,Appalachian Moonshine Apple Pie 750ml,19.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Tower Vodka 1.75L,19.99,{'satisfaction': '2 reviews'},,7 out of 9 (78%) of reviewers would recommend this product to a friend.,7,78%
Everclear Grain Alcohol 120 750ml,19.49,4.3,23,3,1,1,0,18,Dagger Leaf Pinot Noir Willamette Valley 750ml,18.99,Appalachian Moonshine 750ml,19.99,Angry Orchard Crisp Apple Cider 12pk-12oz Btls,15.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,,,,,
Sugarlands Root Beer Moonshine 750ml,20.99,4.5,17,0,0,2,5,10,Appalachian Moonshine Paw Paw 750ml,19.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Tesoro della Regina Pinot Grigio 750ml,17.99,"{'enjoyment': '2 reviews', 'satisfaction': '2 reviews'}",,14 out of 14 (100%) of reviewers would recommend this product to a friend.,14,100
Sugarlands Maple Bacon Moonshine 750ml,24.99,4.9,7,0,0,0,1,6,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,The Original Backpacker Dark Chocolate Cherry Moonshine 750ml,19.99,Ensign Red Salted Caramel 750ml,16.99,Ensign Red Peach 750ml,15.99,Appalachian Moonshine Paw Paw 750ml,19.99,{'satisfaction': '4 reviews'},,7 out of 7 (100%) of reviewers would recommend this product to a friend.,7,100
Emerald Springs 120 750ml,29.99,4.8,5,0,0,0,1,4,Classic Club Vodka 1.75L,,Borrasca Rose Cava 750ml,,Borrasca Brut Cava 750ml,,Classic Club Blended Whiskey 1.75L,12.99,Classic Club Gin 1.75L,,{'preparation': '2 reviews'},,3 out of 3 (100%) of reviewers would recommend this product to a friend.,3,100
Midnight Moon Moonshine Strawberry 750ml,26.99,4.3,6,0,1,0,1,4,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Appalachian Moonshine Blackberry 750ml,19.99,Appalachian Moonshine Apple Pie 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,"{'packaging': '2 reviews', 'delicious': '2 reviews'}",,3 out of 4 (75%) of reviewers would recommend this product to a friend.,3,75%
Sugarlands Rye Apple Moonshine 750ml,84.99,4.5,24,1,0,3,2,18,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,Appalachian Moonshine 750ml,19.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,"{'satisfaction': '5 reviews', 'enjoyment': '2 reviews'}",,19 out of 21 (90%) of reviewers would recommend this product to a friend.,19,90%
American Born Apple Pie Moonshine 750ml,79.99,4.2,9,0,2,0,1,6,The Original Backpacker Apple Pie Moonshine 750ml,19.99,Appalachian Moonshine Apple Pie 750ml,19.99,Tower Vodka 1.75L,19.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,{'taste': '3 reviews'},,3 out of 5 (60%) of reviewers would recommend this product to a friend.,3,60%
Tim Smith'S Climax Moonshine Wood Fired 750ml,109.99,4.7,14,0,0,1,2,11,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,Corona Extra 24-12oz Btls,26.99,"{'wood': '3 reviews', 'satisfaction': '2 reviews'}",,5 out of 5 (100%) of reviewers would recommend this product to a friend.,5,100
Dewar'S 1.75l,22.99,4.6,386,8,5,15,69,289,Carlyle Blended Scotch Whisky 1.75L,19.99,Glen Ness Single Malt Scotch Whisky 1.75L,34.99,Shieldaig 'The Classic' Blend 1.75L,23.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"{'price': '27 reviews', 'reliable': '9 reviews'}",,60 out of 64 (94%) of reviewers would recommend this product to a friend.,60,94%
George Remus Repeal Reserve Bourbn 750ml,36.99,4.8,15,0,0,0,3,12,Barrell Seagrass Rye Whiskey 750ml,88.99,Casa Dragones Blanco 750ml,64.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,"{'smoothness': '3 reviews', 'smooth': '3 reviews'}",,8 out of 9 (89%) of reviewers would recommend this product to a friend.,8,89%
Garrison Brothers Small Batch Bourbon 750ml,69.99,4.4,67,4,4,4,7,48,Garrison Brothers HoneyDew Bourbon Whiskey 750ml,84.99,Chestnut Farms Bottled in Bond 750ml,99.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Barrell Bourbon Single Barrel Barrel Select 750ml,99.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"{'satisfaction': '14 reviews', 'small': '6 reviews'}",,38 out of 47 (81%) of reviewers would recommend this product to a friend.,38,81%
Kentucky Owl Confiscated Bourbon 750ml,32.99,4,40,4,3,5,5,23,Garrison Brothers Balmorhea Bourbon 750ml,74.99,Michelob Ultra 1/2 Keg,54.99,"Quilceda Creek Cabernet Sauvignon Columbia Valley, 2017 750ml",99.99,El Tesoro Extra Anejo Tequila 750ml,24.99,"Quintessa Meritage, 2017 750ml",89.99,{'quality': '3 reviews'},,16 out of 26 (62%) of reviewers would recommend this product to a friend.,16,62%
Everclear Grain Alcohol 120 1l,109.99,4.3,23,3,1,1,0,18,Olema Cabernet Sauvignon Sonoma County 750ml,24.99,Appalachian Moonshine 750ml,19.99,Emerald Springs 120 1.75L,32.99,"Chateau de Chantegrive Graves, 2016 750ml",24.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,,,,,
Two Stars Bourbon 1.75l,174.99,3.9,618,28,57,94,202,237,McFarlane's Reserve Kentucky Straight Bourbon 1.75L,36.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Lonehand Whiskey 1.75L,23.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'price': '32 reviews', 'value': '13 reviews'}",,384 out of 496 (77%) of reviewers would recommend this product to a friend.,384,77%
Shieldaig Speyside Single Malt 18Yr 750ml,88.99,4.3,210,11,7,17,51,124,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,Glen Fohdry 12yr Mizunara Oak Cask Speyside Single Malt 750ml,59.99,De Margerie Grand Cru Brut 750ml,44.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"{'price': '75 reviews', 'value': '35 reviews'}",,143 out of 177 (81%) of reviewers would recommend this product to a friend.,143,81%
Emerald Springs 120 1.75l,19.49,4.8,5,0,0,0,1,4,Tower Vodka 1.75L,19.99,Black Eagle Kentucky Straight Bourbon Whiskey 1.75L,19.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,{'preparation': '2 reviews'},,3 out of 3 (100%) of reviewers would recommend this product to a friend.,3,100
Garrison Brothers 94 Proof Single Barrel Select 750ml,22.99,4.4,44,3,0,5,5,31,Garrison Brothers Small Batch Bourbon 750ml,79.99,Garrison Brothers HoneyDew Bourbon Whiskey 750ml,84.99,Chestnut Farms Bottled in Bond 750ml,99.99,Barrell Private Release Bourbon 750ml,99.99,Barrell Bourbon Single Barrel Barrel Select 750ml,99.99,"{'satisfaction': '6 reviews', 'price': '3 reviews'}",,23 out of 29 (79%) of reviewers would recommend this product to a friend.,23,79%
Garrison Brothers Balmorhea Bourbon 750ml,13.99,4.6,69,2,2,2,10,53,Michelob Ultra 1/2 Keg,54.99,"Quilceda Creek Cabernet Sauvignon Columbia Valley, 2017 750ml",99.99,El Tesoro Extra Anejo Tequila 750ml,24.99,"Quintessa Meritage, 2017 750ml",89.99,"Stag's Leap FAY Cabernet, 2016 750ml",49.99,"{'satisfaction': '17 reviews', 'enjoyment': '6 reviews'}",,47 out of 54 (87%) of reviewers would recommend this product to a friend.,47,87%
Barrell Bourbon Batch #29 750ml,99.99,5,3,0,0,0,0,3,Barrell Seagrass Rye Whiskey 750ml,88.99,Barrell Bourbon Single Barrel Barrel Select 750ml,99.99,Chestnut Farms Bottled in Bond 750ml,99.99,Barrell Bourbon Armida 750ml,92.99,Barrell Whiskey Dovetail 750ml,89.99,,,,,
Midnight Moon Moonshine Blackberry 750ml,20.99,5,4,0,0,0,0,4,El Padrino Tropical Mango Tequila 750ml,21.99,Luxardo Maraschino Cherries 14.1oz,21.99,Appalachian Moonshine Blackberry 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,Emerald Springs 120 1.75L,32.99,{'flavor': '2 reviews'},,2 out of 2 (100%) of reviewers would recommend this product to a friend.,2,100
Wellington Creek Bourbon 750ml,99.99,3.8,42,4,3,7,12,16,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Paddleford Creek Small Batch Bourbon 750ml,22.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Agitator Bourbon Kentucky Straight Whiskey 750ml,29.99,Bluff Springs Straight Bourbon 750ml,24.99,"{'price': '16 reviews', 'value': '6 reviews'}",,24 out of 33 (73%) of reviewers would recommend this product to a friend.,24,73%
Kavanagh Irish Cream 750ml,54.99,4.7,698,7,9,22,134,526,La Vostra Prosecco 750ml,10.99,Buttercream Chardonnay 750ml,13.99,Starr Blu Vodka Plastic 1.75L,14.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Cafe Granita Coffee Liqueur 750ml,13.99,"{'price': '76 reviews', 'satisfaction': '63 reviews'}",,475 out of 503 (94%) of reviewers would recommend this product to a friend.,475,94%
Barrell Private Release Bourbon 750ml,21.99,4.4,13,0,0,2,4,7,Barrell Seagrass Rye Whiskey 750ml,88.99,Barrell Bourbon Armida 750ml,92.99,Barrell Whiskey Dovetail 750ml,89.99,Barrell Bourbon Single Barrel Barrel Select 750ml,99.99,Barrell Bourbon Batch #29 750ml,88.99,"{'price': '4 reviews', 'disappointing': '3 reviews'}",,11 out of 13 (85%) of reviewers would recommend this product to a friend.,11,85%
Sugarlands Cinnamon Moonshine 750ml,20.99,4.6,9,0,0,1,2,6,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,Ensign Red Peach 750ml,15.99,Appalachian Moonshine 750ml,19.99,Catch Fire Cinnamon Whisky 1.75L,18.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,{'flavor': '2 reviews'},,7 out of 7 (100%) of reviewers would recommend this product to a friend.,7,100
Redemption Bourbon 9 Year Barrel Proof 750ml,29.99,4.6,18,0,0,0,7,11,Redemption Cognac Cask Finished Straight Bourbon Whiskey 750ml,67.99,Chestnut Farms Bottled in Bond 750ml,99.99,Barrell Bourbon Single Barrel Barrel Select 750ml,99.99,Barrell Private Release Bourbon 750ml,99.99,Garrison Brothers 94 Proof Single Barrel Select 750ml,9.99,"{'flavor': '3 reviews', 'smell': '2 reviews'}",,7 out of 7 (100%) of reviewers would recommend this product to a friend.,7,100
Shieldaig 12yr Rum Cask Finish 750ml,5.99,4.5,8,0,0,1,2,5,Shieldaig Oloroso Cask Finish 750ml,49.99,Grangestone 14Yr PX Cask Finish Single Malt 750ml,44.99,Glen Fohdry 12yr Mizunara Oak Cask Speyside Single Malt 750ml,59.99,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,,,,,
Catdaddy Carolina Moonshine 750ml,19.99,4.9,10,0,0,0,1,9,Oceans Away Sparkling Pineapple Wine 4-375ml Can,22.99,Blue Moon Belgian White Belgian-Style Wheat Ale 24-12oz Btls,25.99,Appalachian Moonshine 750ml,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"{'mixing': '2 reviews', 'smooth': '2 reviews'}",,9 out of 9 (100%) of reviewers would recommend this product to a friend.,9,100
Sugarlands Lemonade Moonshine 750ml,54.99,4.8,8,0,0,1,0,7,Sugarlands Mark & Digger Hazelnut Rum 750ml,20.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Tesoro della Regina Pinot Grigio 750ml,17.99,"{'taste': '5 reviews', 'mixing': '3 reviews'}",,5 out of 6 (83%) of reviewers would recommend this product to a friend.,5,83%
Tim Smith Climax Fire No. 32 Cinnamon Spice 750ml,18.97,5,4,0,0,0,0,4,Modelo Especial 24-12oz Cans,24.99,The Gin Foundry 750ml,34.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,"{'flavor': '3 reviews', 'smoothness': '2 reviews'}",,3 out of 3 (100%) of reviewers would recommend this product to a friend.,3,100
Everclear Grain Alcohol 120 200ml,26.99,4.3,23,3,1,1,0,18,Catch Fire Apple & Cinnamon Whisky 50ml,,,,,,,,Excalibur Cigarillo each,22.29,,,,,
The Original Backpacker Apple Pie Moonshine 750ml,19.99,3,2,1,0,0,0,1,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,The Original Backpacker Dark Chocolate Cherry Moonshine 750ml,19.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Caruva Horchata Cream Liqueur 750ml,16.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,,,,,
Ardbeg 10 Year 750ml,19.99,4.6,113,3,1,6,16,87,Shieldaig Islay Single Malt 750ml,19.99,,,,,,,"Tenuta di Renieri Chianti Classico Riserva, 2017 750ml",24.99,"{'satisfaction': '22 reviews', 'price': '13 reviews'}",,61 out of 65 (94%) of reviewers would recommend this product to a friend.,61,94%
Ainsley Brae Single Malt Oak Cask 750ml,12.99,4.3,37,0,2,2,17,16,Shieldaig Highland Single Malt 750ml,18.99,Glen Ness 8 Yr Single Malt Scotch Whisky 750ml,19.99,Glen Ness Single Malt Scotch Whisky 750ml,18.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,"Sextant Cabernet Sauvignon Paso Robles, 2018 750ml",18.99,"{'price': '22 reviews', 'satisfaction': '8 reviews'}",,24 out of 28 (86%) of reviewers would recommend this product to a friend.,24,86%
Kalifornia Le'Moon'Ade 750ml,19.99,5,1,0,0,0,0,1,Emerald Springs 120 1.75L,32.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,Tower Vodka 1.75L,19.99,{'satisfaction': '2 reviews'},,1 out of 1 (100%) of reviewers would recommend this product to a friend.,1,100
The Original Backpacker Peach Cobbler Moonshine 750ml,21.99,5,2,0,0,0,0,2,The Original Backpacker Apple Pie Moonshine 750ml,19.99,The Original Backpacker Dark Chocolate Cherry Moonshine 750ml,19.99,Ensign Red Peach 750ml,15.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,,,,,
The Original Backpacker Dark Chocolate Cherry Moonshine 750ml,29.49,5,1,0,0,0,0,1,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,The Original Backpacker Apple Pie Moonshine 750ml,19.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,King's Creek Black Label Cider 750ml,14.99,,,,,
Southern Comfort Original 70 Proof 750ml,13.99,4.7,85,2,2,4,6,71,Hofland Sloe Gin 750ml,12.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Ensign Red Canadian Whisky 750ml,15.99,Ensign Red Peach 750ml,15.99,Ensign Red Apple 750ml,14.99,"{'comfort': '6 reviews', 'price': '4 reviews'}",,19 out of 21 (90%) of reviewers would recommend this product to a friend.,19,90%
Old Tub Bottled In Bond Bourbon 750ml,19.99,4,27,2,0,5,10,10,Luxardo Maraschino Cherries 14.1oz,21.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Redemption High Rye Bourbon 750ml,27.99,Redemption Rye 750ml,27.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,"{'price': '9 reviews', 'value': '3 reviews'}",,13 out of 17 (76%) of reviewers would recommend this product to a friend.,13,76%
American Born Dixie Moonshine 750ml,2.99,4.3,6,1,0,0,0,5,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Borrasca Premium Rose Cuvee 750ml,24.99,"Quinta das Carvalhas Late-Bottled Vintage, 2016 750ml",21.99,Appalachian Moonshine Paw Paw 750ml,19.99,Appalachian Moonshine 750ml,19.99,"{'flavor': '2 reviews', 'smoothness': '2 reviews'}",,3 out of 4 (75%) of reviewers would recommend this product to a friend.,3,75%
Southern Comfort 100 Proof 1.75l,49.99,4.7,31,1,0,1,4,25,Redemption Rye 750ml,27.99,Two Stars Bourbon 1.75L,36.99,Laird's Straight Apple Jack 86 750ml,23.99,Buckhorn Bourbon 1.75L,29.99,Black Eagle Honey Bourbon 1.75L,19.99,{'comfort': '2 reviews'},,6 out of 6 (100%) of reviewers would recommend this product to a friend.,6,100
Kavanagh Pumpkin Spice Irish Cream 750ml,99.99,4.7,21,0,0,2,3,16,Veil Pumpkin Vodka 750ml,11.99,Dogfish Head Punkin Ale 6pk-12oz Btls,12.99,Kavanagh Irish Cream 750ml,13.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,"{'satisfaction': '4 reviews', 'delicious': '4 reviews'}",,10 out of 10 (100%) of reviewers would recommend this product to a friend.,10,100
First Call Kentucky Straight Bourbon 750ml,26.99,3.6,179,21,22,22,56,58,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,First Call Kentucky Straight Rye Whiskey 750ml,19.99,Tower Vodka 1.75L,19.99,Luxardo Maraschino Cherries 14.1oz,21.99,Two Stars Bourbon 750ml,19.99,"{'price': '49 reviews', 'satisfaction': '24 reviews'}","{'disappointing': '4 reviews', 'design': '3 reviews'}",105 out of 163 (64%) of reviewers would recommend this product to a friend.,105,64%
