Product name,Price_per_unit,Rating,Rating_count,1 star count,2 star count,3 star count,4 star count,5 star count,Similar_product_1,Similar_product_price_1,Similar_product_2,Similar_product_price_2,Similar_product_3,Similar_product_price_3,Similar_product_4,Similar_product_price_4,Similar_product_5,Similar_product_price_5,Pros,Cons,product recommendation,recommendation_count,recommendation_percent
Longmorn 16 Yr 750ml,124.9,5.0,8,0,0,0,0,8,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,"Chateau Beau-Sejour Becot St Emilion, 2018 750ml",99.99,"{'satisfaction': '3 reviews', 'flavor': '2 reviews', 'smooth': '2 reviews'}",,6 out of 6 (100%) of reviewers would recommend this product to a friend.,6,100
Clyde May'S Straight Bourbon 92 PF 1.75l,57.99,3.9,91,10,4,14,18,45,Clyde May's Special Reserve Straight Bourbon Whiskey 110 Proof 750ml,60.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Oregon Spirit Straight Bourbon Bottled-in-Bond 750ml,64.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,"{'price': '13 reviews', 'satisfaction': '11 reviews', 'value': '6 reviews'}",,33 out of 57 (58%) of reviewers would recommend this product to a friend.,33,58%
Shieldaig Speyside Single Malt 21Yr 750ml,86.99,4.5,17,0,0,3,2,12,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Chestnut Farms Bourbon 750ml,59.99,Glen Ness 18 Yr Single Malt Scotch Whisky 750ml,76.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,"{'price': '5 reviews', 'satisfaction': '4 reviews', 'enjoyment': '3 reviews'}",,13 out of 15 (87%) of reviewers would recommend this product to a friend.,13,87%
Tomintoul 16 Yr 750ml,54.99,4.5,34,1,2,2,4,25,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Royal Tiger Indian Whisky 750ml,46.99,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,Glen Fohdry 12yr Mizunara Oak Cask Speyside Single Malt 750ml,59.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"{'satisfaction': '4 reviews', 'price': '3 reviews', 'value': '3 reviews'}",,23 out of 26 (88%) of reviewers would recommend this product to a friend.,23,88%
Glen Logie Blended Scotch 750ml,9.99,3.9,70,7,4,11,17,31,For Peat's Sake Scotch Whisky 750ml,19.99,,,,,,,Glen Logie Blended Scotch 1.75L,19.99,"{'price': '29 reviews', 'satisfaction': '6 reviews', 'value': '4 reviews'}",,43 out of 59 (73%) of reviewers would recommend this product to a friend.,43,73%
Speyburn 10 Yr 750ml,24.99,4.3,15,0,1,2,4,8,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,{'price': '8 reviews'},,6 out of 8 (75%) of reviewers would recommend this product to a friend.,6,75%
Amador Double Barrel Bourbon 750ml,37.99,4.5,14,0,1,0,4,9,Wolcott Kentucky Straight Bourbon 750ml,26.99,Redemption Wheated Bourbon 750ml,44.99,Hudson Bright Lights Big Bourbon 750ml,41.99,Handy & Schiller Old Fashioned Cocktail 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"{'satisfaction': '3 reviews', 'price': '2 reviews', 'value': '2 reviews'}",,10 out of 11 (91%) of reviewers would recommend this product to a friend.,10,91%
Amrut Traditional 750ml,54.99,4.5,13,1,1,0,0,11,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,,,,,,,The Shin Japanese Malt Whisky 10 Year 750ml,79.99,,,,,
Johnny Drum Private Stock 101 750ml,42.99,4.3,20,0,1,3,6,10,Luxardo Maraschino Cherries 14.1oz,21.99,Redemption High Rye Bourbon 750ml,27.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,"{'price': '7 reviews', 'enjoyment': '3 reviews', 'satisfaction': '2 reviews'}",,13 out of 14 (93%) of reviewers would recommend this product to a friend.,13,93%
Compass Box Hedonism 750ml,99.99,4.5,12,0,2,0,0,10,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Casa Dragones Blanco 750ml,64.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,"{'flavor': '7 reviews', 'taste': '4 reviews', 'satisfaction': '3 reviews'}",,5 out of 7 (71%) of reviewers would recommend this product to a friend.,5,71%
Ballantine'S 750ml,17.49,3.9,35,3,2,3,13,14,Corona Extra Coronita 24-7oz Btls,19.99,Langs Full & Smoky 750ml,19.99,Glen Kirk 8 Yr Single Malt Scotch Whisky 750ml,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"{'price': '5 reviews', 'enjoyment': '4 reviews', 'satisfaction': '4 reviews'}",,18 out of 22 (82%) of reviewers would recommend this product to a friend.,18,82%
Chivas Regal Extra 13Yr Sherry Cask Blended Scotch 750ml,30.99,5.0,3,0,0,0,0,3,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"Amici Pinot Noir Russian River Valley, 2018 750ml",39.99,,,,,
Dewar'S Double Double 32 Yr 375ml,149.9,4.3,7,1,0,0,1,5,Chivas Royal Salute 21 Yr 750ml,79.99,Grangestone 31 Yr Single Malt 750ml,99.99,Michelob Ultra 1/2 Keg,54.99,"Quilceda Creek Cabernet Sauvignon Columbia Valley, 2017 750ml",99.99,El Tesoro Extra Anejo Tequila 750ml,24.99,,,,,
Tamdhu 15 Yr 750ml,114.9,4.9,11,0,0,0,1,10,Bud Light 1/2 Keg,49.99,Coors Light 1/2 Keg,39.99,Michelob Ultra 1/2 Keg,54.99,"Kosta Browne Pinot Noir Russian River Valley, 2019 750ml",39.97,El Tesoro Extra Anejo Tequila 750ml,24.99,{'satisfaction': '3 reviews'},,5 out of 5 (100%) of reviewers would recommend this product to a friend.,5,100
Black Saddle Bourbon 12 Yr 750ml,54.99,4.3,29,0,3,3,5,18,Bib & Tucker 6 Year Bourbon 750ml,52.99,Redemption Wheated Bourbon 750ml,44.99,Stellum Bourbon Whiskey 750ml,54.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,{'satisfaction': '7 reviews'},,18 out of 23 (78%) of reviewers would recommend this product to a friend.,18,78%
Dewar'S 12 Yr 1l,44.99,4.6,110,2,1,3,26,78,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'price': '12 reviews', 'satisfaction': '6 reviews', 'value': '4 reviews'}",,42 out of 46 (91%) of reviewers would recommend this product to a friend.,42,91%
Glen Scotia 15 Yr Old 750ml,74.99,5.0,2,0,0,0,0,2,Dalmore 12 Year Sherry Cask Select 750ml,79.99,De Margerie Grand Cru Brut 750ml,44.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Chimay Grande Reserve Blue 750ml,15.99,Dune Gris de Gris 750ml,10.99,"{'drinks': '2 reviews', 'satisfaction': '2 reviews'}",,2 out of 2 (100%) of reviewers would recommend this product to a friend.,2,100
Glenmorangie The Cadboll Estate 15 Year Batch No. 2 750ml,89.99,5.0,1,0,0,0,0,1,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,,,,,,,Joia Sparkling Cosmopolitan 4pk-355ml,12.99,,,,,
Wilderness Trail Wheated Bourbon Bottled In Bond 6 Year 750ml,75.99,4.8,4,0,0,0,1,3,Garrison Brothers Small Batch Bourbon 750ml,79.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Chestnut Farms Bottled in Bond 750ml,99.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,,,,,
Larceny 1.75l,39.99,4.3,138,1,11,12,30,84,El Padrino Reposado 1.75L,47.99,Redemption Wheated Bourbon 750ml,44.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'price': '31 reviews', 'satisfaction': '11 reviews', 'value': '5 reviews'}",,56 out of 74 (76%) of reviewers would recommend this product to a friend.,56,76%
Dewar'S 1l,36.49,4.6,386,8,5,15,69,289,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,Heineken 24-12oz Btls,24.99,"{'price': '27 reviews', 'reliable': '9 reviews', 'enjoyment': '6 reviews'}",,60 out of 64 (94%) of reviewers would recommend this product to a friend.,60,94%
Lismore 750ml,17.99,4.3,24,0,1,4,6,13,Carlyle Blended Scotch Whisky 1.75L,19.99,Luxardo Maraschino Cherries 14.1oz,21.99,Glen Fohdry American Oak Cask Speyside Single Malt Scotch 750ml,27.99,Grangestone 12 Yr Single Malt Scotch Whisky 750ml,31.99,Summum Vodka 1.75L,27.99,"{'price': '5 reviews', 'satisfaction': '3 reviews', 'enjoyment': '2 reviews'}",,11 out of 12 (92%) of reviewers would recommend this product to a friend.,11,92%
Hayes Parker Kentucky Bourbon 1.75l,19.99,3.7,20,4,1,2,3,10,Black Eagle Kentucky Straight Bourbon Whiskey 1.75L,19.99,Tower Vodka 1.75L,19.99,Southshot Bourbon 1.75L,19.99,Legado Reposado Tequila 1.75L,26.99,Colonel Lee Bourbon 1.75L,19.99,"{'price': '8 reviews', 'value': '4 reviews', 'satisfaction': '2 reviews'}",,14 out of 18 (78%) of reviewers would recommend this product to a friend.,14,78%
Fighting Cock Bourbon 750ml,15.99,4.2,23,0,1,3,10,9,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Starr Blu Vodka Plastic 1.75L,14.99,Two Stars Bourbon 750ml,19.99,Black Eagle Kentucky Straight Bourbon Whiskey 750ml,10.99,"{'price': '12 reviews', 'value': '5 reviews', 'quality': '3 reviews'}",,18 out of 20 (90%) of reviewers would recommend this product to a friend.,18,90%
Famous Grouse Smoky Black 1.75l,45.99,4.6,39,0,0,5,6,28,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 1.75L,49.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'price': '10 reviews', 'disappointing': '3 reviews', 'satisfaction': '2 reviews'}",,18 out of 21 (86%) of reviewers would recommend this product to a friend.,18,86%
Creag Isle 25Yr Islay Single Malt 750ml,199.9,4.8,5,0,0,0,1,4,Glen Fohdry 29yr Oloroso Cask Speyside Single Malt 750ml,99.99,Glen Fohdry 29yr Single Malt 750ml,89.99,Jura 21 Yr Tide Time 750ml,96.99,Grangestone 31 Yr Single Malt 750ml,99.99,Glenfarclas 25 Yr 750ml,79.99,"{'smoothness': '2 reviews', 'satisfaction': '2 reviews'}",,4 out of 4 (100%) of reviewers would recommend this product to a friend.,4,100
John Barr Reserve Blend 1.75l,25.99,4.3,28,0,2,4,5,17,The Double Peat Blended Peated Malt Scotch Whisky 750ml,39.99,,,,,,,Shieldaig 'The Classic' Blend 12Yr 1.75L,44.99,"{'price': '6 reviews', 'value': '2 reviews'}",,12 out of 14 (86%) of reviewers would recommend this product to a friend.,12,86%
Widow Jane Decadence 750ml,73.99,4.5,4,0,0,1,0,3,Garrison Brothers Small Batch Bourbon 750ml,79.99,,,,,,,Bib & Tucker 6 Year Bourbon 750ml,52.99,"{'sweet': '4 reviews', 'satisfaction': '2 reviews'}",,1 out of 2 (50%) of reviewers would recommend this product to a friend.,1,50%
Dalmore 25 Yr 750ml,1299.99,5.0,3,0,0,0,0,3,Macallan 18 Year Double Cask 750ml,49.99,,,,,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Glenfarclas 25 Yr 750ml,79.99,,,,,
Balnellan Speyside Glenlivet 12 Year 750ml,36.99,4.3,43,0,3,3,15,22,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Grangestone 12 Yr Single Malt Scotch Whisky 750ml,31.99,Balnellan PX Sherry Cask Finish Single Malt Scotch 750ml,32.99,Balnellan Caribbean Rum Csk Finish Single Malt Scotch 750ml,32.99,Glen Fohdry 12yr Speyside Single Malt 750ml,39.99,"{'price': '19 reviews', 'satisfaction': '7 reviews', 'value': '6 reviews'}",,33 out of 38 (87%) of reviewers would recommend this product to a friend.,33,87%
Woodford Reserve With Glass Gift 750ml btl,27.99,4.4,25,2,2,0,1,20,"Carmen Cabernet Sauvignon Delanz, 2018 750ml",29.99,Agitator Bourbon Kentucky Straight Whiskey 750ml,29.99,Agitator Bourbon Barrel Aged Red Blend 750ml,24.99,Iter Cabernet Sauvignon Napa Reserve 750ml,29.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,"{'satisfaction': '3 reviews', 'appearance': '2 reviews'}",,9 out of 10 (90%) of reviewers would recommend this product to a friend.,9,90%
Balnellan PX Sherry Cask Finish Single Malt Scotch 750ml,32.99,3.0,6,1,1,2,1,1,Balnellan Caribbean Rum Csk Finish Single Malt Scotch 750ml,32.99,Balnellan Cognac Cask Finish Single Malt Scotch 750ml,32.99,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Grangestone Sherry Finish 750ml,26.99,Balnellan Port Cask Finish Single Malt Scotch 750ml,32.99,,,,,
Balnellan Speyside Glenlivet Sherry Finish 750ml,28.99,4.0,21,1,3,2,4,11,Balnellan PX Sherry Cask Finish Single Malt Scotch 750ml,32.99,Balnellan Caribbean Rum Csk Finish Single Malt Scotch 750ml,32.99,Grangestone Sherry Finish 750ml,26.99,Balnellan Cognac Cask Finish Single Malt Scotch 750ml,32.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,"{'price': '6 reviews', 'satisfaction': '4 reviews', 'value': '3 reviews'}",,15 out of 18 (83%) of reviewers would recommend this product to a friend.,15,83%
Ledaig 10 Yr 750ml,56.99,4.6,22,0,0,1,6,15,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Shieldaig Islay Single Malt 750ml,19.99,White Claw Hard Seltzer Mango 6pk-12oz Cans,,Invicta by Merus Cabernet Sauvignon Alexander Valley 750ml,19.99,Hamilton's Lowland Single Malt Scotch Whisky 750ml,21.99,"{'satisfaction': '6 reviews', 'enjoyment': '4 reviews', 'price': '3 reviews'}",,12 out of 13 (92%) of reviewers would recommend this product to a friend.,12,92%
Glenlivet Nadurra Oloroso 750ml,85.99,4.7,17,0,1,0,2,14,Casa Dragones Blanco 750ml,64.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,Garrison Brothers Small Batch Bourbon 750ml,79.99,"{'enjoyment': '3 reviews', 'satisfaction': '2 reviews'}",,8 out of 9 (89%) of reviewers would recommend this product to a friend.,8,89%
Kilchoman Sanaig 750ml,74.99,4.9,7,0,0,0,1,6,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Dogfish Head Punkin Ale 6pk-12oz Btls,12.99,Glencairn Whisky Glasses - 4pk,32.99,"J. Navascues Cutio Garnacha, 2018 750ml",13.99,,,,,
Rabbit Hole Founder'S Collection Mizunara 15 Year 750ml,1399.99,5.0,2,0,0,0,0,2,Chestnut Farms Bottled in Bond 750ml,99.99,Barrell Bourbon Single Barrel Barrel Select 750ml,99.99,Lacroix Sparkling Lemon 8pk-12oz Cans,,Tesoro della Regina Rose 750ml,14.99,Kombrewcha Berry Hibiscus 6pk-12oz Cans,11.99,,,,,
Springbank 18 Yr 750ml,209.9,5.0,5,0,0,0,0,5,Cawdor Estate Royal Brackla 21 Year 750ml,59.99,,,,,,,Shieldaig Speyside Sin Malt 25Yr 750ml,19.99,,,,,
Aberlour A'Bunadh Alba 750ml,114.9,3.1,7,0,3,2,0,2,Shieldaig Islay Single Malt 750ml,19.99,,,,,,,Glen Fohdry 29yr Single Malt 750ml,89.99,,,,,
Dewar'S Portuguese Smooth Port Cask Finish 8Yr Scotch 750ml,21.99,4.1,7,0,0,1,4,2,Carlyle 12 Yr Blended Scotch Whisky 750ml,23.99,Mash Cut Blended Malt Scotch Whisky 750ml,24.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,{'sweet': '2 reviews'},,5 out of 5 (100%) of reviewers would recommend this product to a friend.,5,100
Grangestone Single Malt Gift Pack 3pk-375ml bottles,44.99,3.9,37,3,3,4,10,17,Redemption Wheated Bourbon 750ml,44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Grangestone 14Yr PX Cask Finish Single Malt 750ml,44.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 1.75L,49.99,Royal Tiger Indian Whisky 750ml,46.99,"{'price': '3 reviews', 'satisfaction': '3 reviews', 'small': '2 reviews'}",,24 out of 27 (89%) of reviewers would recommend this product to a friend.,24,89%
Scapa Skiren 750ml,75.99,4.4,9,0,1,0,2,6,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Casa Dragones Blanco 750ml,64.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,{'flavor': '3 reviews'},,2 out of 3 (67%) of reviewers would recommend this product to a friend.,2,67%
Famous Grouse Smoky Black 750ml,25.99,4.6,39,0,0,5,6,28,The Double Peat Blended Peated Malt Scotch Whisky 750ml,39.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'price': '10 reviews', 'disappointing': '3 reviews', 'satisfaction': '2 reviews'}",,18 out of 21 (86%) of reviewers would recommend this product to a friend.,18,86%
Auchentoshan American Oak 750ml,41.99,4.0,7,0,1,1,2,3,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Glen Fohdry 12yr Speyside Single Malt 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,{'cleaning': '2 reviews'},,3 out of 4 (75%) of reviewers would recommend this product to a friend.,3,75%
Shieldaig 'The Classic' Blend 12Yr 750ml,19.99,4.2,82,1,5,6,32,38,Shieldaig Islay Single Malt 750ml,19.99,Shieldaig Speyside Single Malt 750ml,18.99,Grangestone Sherry Finish 750ml,26.99,Sir Edward's 12yr Blended Scotch 750ml,19.99,Shieldaig Highland Single Malt 750ml,18.99,"{'price': '18 reviews', 'value': '7 reviews', 'satisfaction': '6 reviews'}",,45 out of 52 (87%) of reviewers would recommend this product to a friend.,45,87%
Aberlour Casg Annamh 750ml,64.99,3.7,7,1,1,0,2,3,Dalmore 12 Year Sherry Cask Select 750ml,79.99,De Margerie Grand Cru Brut 750ml,44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Champagne Duntze Brut Reserve 750ml,36.99,,,,,
Bulleit Bourbon 1l,32.99,4.6,1297,7,14,53,281,942,Handy & Schiller Old Fashioned Cocktail 750ml,39.99,,,,,,,White Claw Hard Seltzer Black Cherry 12pk-12oz Cans,15.99,"{'price': '48 reviews', 'satisfaction': '35 reviews', 'value': '17 reviews'}",,116 out of 128 (91%) of reviewers would recommend this product to a friend.,116,91%
Dalwhinnie Distillers Edition 750ml,114.9,5.0,7,0,0,0,0,7,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Casa Dragones Blanco 750ml,64.99,"Chappellet Cabernet Sauvignon Napa Signature, 2018 750ml",69.99,"Stags' Leap Cabernet Sauvignon Oakville, 2018 750ml",69.99,"{'flavor': '2 reviews', 'smooth': '2 reviews'}",,5 out of 5 (100%) of reviewers would recommend this product to a friend.,5,100
Bib & Tucker 10 Yr Bourbon 750ml,84.99,4.9,10,0,0,0,1,9,Heaven's Door Cask Strength Single Barrel Bourbon Barrel Select 750ml,71.99,Crystal Head Vodka 1.75L,99.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Chestnut Farms Bottled in Bond 750ml,99.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,{'smooth': '3 reviews'},,5 out of 5 (100%) of reviewers would recommend this product to a friend.,5,100
Shieldaig Oloroso Cask Finish 750ml,49.99,4.1,26,2,2,4,2,16,Shieldaig 12yr Rum Cask Finish 750ml,54.99,Glen Fohdry 12yr Speyside Single Malt 750ml,39.99,Grangestone 14Yr PX Cask Finish Single Malt 750ml,44.99,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,"{'satisfaction': '6 reviews', 'enjoyment': '4 reviews', 'price': '3 reviews'}",,12 out of 19 (63%) of reviewers would recommend this product to a friend.,12,63%
Copper Dog Blended Malt Scotch 750ml,28.99,4.0,4,0,1,0,1,2,Mash Cut Blended Malt Scotch Whisky 750ml,24.99,Grangestone Sherry Finish 750ml,26.99,Luminar Mezcal Joven 750ml,29.99,"Chateau Garraud Lalande de Pomerol, 2015 750ml",34.99,ABK6 VSOP Cognac 750ml,34.99,,,,,
GlenAllachie 10 Yr 750ml,76.99,5.0,1,0,0,0,0,1,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Blackened Cask Strength American Whiskey Special Selection 750ml,59.99,"Maison Denuziere Cote Rotie Les Hauts Lieux, 2016 750ml",69.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,,,,,
I. W. Harper Kentucky Bourbon 750ml,32.49,4.6,11,0,0,2,0,9,Wolcott Kentucky Straight Bourbon 750ml,26.99,Redemption Wheated Bourbon 750ml,44.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"{'smoothness': '3 reviews', 'smooth': '3 reviews'}",,5 out of 6 (83%) of reviewers would recommend this product to a friend.,5,83%
Glengoyne 18 Yr 750ml,174.9,4.9,11,0,0,0,1,10,Bud Light 1/2 Keg,49.99,Coors Light 1/2 Keg,39.99,Michelob Ultra 1/2 Keg,54.99,El Tesoro Extra Anejo Tequila 750ml,24.99,"Stag's Leap FAY Cabernet, 2016 750ml",49.99,{'satisfaction': '3 reviews'},,8 out of 8 (100%) of reviewers would recommend this product to a friend.,8,100
Creag Isle Islay Single Malt Scotch 750ml,29.99,3.8,25,2,0,6,9,8,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Grangestone 12 Yr Single Malt Scotch Whisky 750ml,31.99,Balnellan Cognac Cask Finish Single Malt Scotch 750ml,32.99,Glen Fohdry French Oak Cask 750ml,27.99,Hamilton's Islay Blended Malt Scotch Whisky 750ml,21.99,"{'price': '9 reviews', 'satisfaction': '2 reviews', 'value': '2 reviews'}",,15 out of 19 (79%) of reviewers would recommend this product to a friend.,15,79%
Woodford Reserve Derby Bottle 1l,43.99,4.7,43,2,0,0,3,38,Bib & Tucker 6 Year Bourbon 750ml,52.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,"{'appearance': '3 reviews', 'satisfaction': '3 reviews', 'price': '2 reviews'}",,8 out of 9 (89%) of reviewers would recommend this product to a friend.,8,89%
